1.28429,0.992937
1.38151,0.99873
1.54222,0.999714
2.38058,0.999856
2.46291,0.999883
1.28429,0.992937
1.38151,0.99873
1.54222,0.999714
2.38058,0.999856
2.46291,0.999883
